contig_1	439
contig_100	71
contig_1000	3641
contig_10002	308
contig_10004	282
contig_10005	1381
contig_10007	4321
contig_10008	378
contig_10009	112
contig_1001	2666
contig_10010	564
contig_10011	71
contig_10012	622
contig_10013	1835
contig_10014	123
contig_10015	82
contig_10016	450
contig_10017	455
contig_10018	29
contig_10019	153
contig_10020	36
contig_10022	1652
contig_10023	36
contig_10024	723
contig_10027	504
contig_10028	137
contig_1003	15
contig_10030	71
contig_10031	3183
contig_10035	498
contig_10036	64
contig_10037	143
contig_10038	15
contig_10039	189
contig_1004	123
contig_10040	15
contig_10041	196
contig_10042	893
contig_10043	246
contig_10044	259
contig_10045	113
contig_10046	724
contig_10047	82
contig_10048	428
contig_10049	15
contig_10051	3455
contig_10052	1498
contig_10053	229
contig_10054	71
contig_10055	450
contig_10056	767
contig_10057	2561
contig_10058	71
contig_1006	56
contig_10066	2604
contig_10067	408
contig_10068	178
contig_10069	123
contig_1007	56
contig_10070	395
contig_10071	388
contig_10072	164
contig_10073	71
contig_10074	1157
contig_10075	1008
contig_10076	143
contig_10077	2020
contig_10078	71
contig_10079	154
contig_1008	15
contig_10080	363
contig_10081	71
contig_10082	583
contig_10083	1757
contig_10084	834
contig_10086	3923
contig_10087	71
contig_10088	1120
contig_10089	1691
contig_1009	247
contig_10090	76
contig_10091	82
contig_10092	1946
contig_10093	132
contig_10094	262
contig_10095	100
contig_10096	115
contig_10097	56
contig_10099	71
contig_101	652
contig_1010	847
contig_10100	113
contig_10101	12
contig_10102	243
contig_10103	193
contig_10104	3858
contig_10105	834
contig_10106	71
contig_10107	153
contig_10109	3947
contig_1011	914
contig_10110	2027
contig_10111	160
contig_10112	1476
contig_10113	112
contig_10114	193
contig_10115	15
contig_10116	1177
contig_10118	110
contig_10119	3450
contig_1012	15
contig_10120	826
contig_10121	1230
contig_10123	4348
contig_10124	1288
contig_10126	71
contig_10127	1614
contig_10128	258
contig_10129	1581
contig_10130	15
contig_10131	1273
contig_10132	25
contig_10133	230
contig_10134	15
contig_10136	15
contig_10137	15
contig_10138	126
contig_10145	218
contig_10146	126
contig_10147	2334
contig_10148	56
contig_10149	2065
contig_10150	137
contig_10151	71
contig_10152	706
contig_10153	1420
contig_10154	15
contig_10155	131
contig_10157	25
contig_10158	25
contig_10159	528
contig_10160	167
contig_10163	15
contig_10164	15
contig_10166	340
contig_10167	112
contig_10168	949
contig_10170	167
contig_10171	71
contig_10172	979
contig_10174	272
contig_10175	156
contig_10178	131
contig_1018	350
contig_10180	29
contig_10182	133
contig_10186	2326
contig_10188	1038
contig_10189	2154
contig_1019	105
contig_10192	208
contig_10193	208
contig_10194	2342
contig_10195	208
contig_10196	954
contig_10197	113
contig_10198	117
contig_10199	290
contig_10200	248
contig_10201	3965
contig_10202	1433
contig_10204	356
contig_10205	15
contig_10206	72
contig_10207	111
contig_10209	2054
contig_1021	1421
contig_10210	15
contig_10211	71
contig_10212	1142
contig_10213	225
contig_10214	2417
contig_10215	1657
contig_10216	110
contig_10217	1362
contig_10219	15
contig_10220	29
contig_10221	933
contig_10222	15
contig_10223	363
contig_10224	72
contig_10225	71
contig_10226	56
contig_10228	25
contig_10229	71
contig_1023	71
contig_10230	4253
contig_10237	484
contig_10238	15
contig_10239	160
contig_1024	71
contig_10240	350
contig_10241	15
contig_10242	15
contig_10243	2918
contig_10244	1466
contig_10245	71
contig_10246	29
contig_10248	4452
contig_10249	71
contig_1025	71
contig_10250	1272
contig_10251	2647
contig_10254	105
contig_10255	105
contig_10256	105
contig_10257	115
contig_10258	882
contig_10259	4265
contig_1026	148
contig_10260	359
contig_10261	15
contig_10262	3090
contig_10263	2309
contig_10264	590
contig_10265	815
contig_10266	2538
contig_10267	625
contig_10268	29
contig_10269	2517
contig_1027	15
contig_10270	1373
contig_10272	129
contig_10274	29
contig_10275	795
contig_10276	1653
contig_10277	154
contig_10278	480
contig_10279	971
contig_1028	15
contig_10280	839
contig_10281	15
contig_10282	2448
contig_10285	246
contig_10286	71
contig_10287	15
contig_10288	1590
contig_10289	71
contig_1029	71
contig_10290	115
contig_10291	72
contig_10292	4389
contig_10293	144
contig_10294	314
contig_10295	314
contig_10297	82
contig_10298	100
contig_10299	159
contig_1030	439
contig_10300	15
contig_10301	15
contig_10302	15
contig_10303	3
contig_10304	3
contig_10305	503
contig_10306	15
contig_10307	2080
contig_10308	341
contig_10309	71
contig_10311	432
contig_10312	2942
contig_10313	71
contig_10314	71
contig_10315	71
contig_10316	15
contig_10319	248
contig_1032	687
contig_10320	585
contig_10321	15
contig_10322	240
contig_10323	15
contig_10324	15
contig_1033	235
contig_10331	15
contig_10332	15
contig_10333	15
contig_10334	227
contig_10335	679
contig_10336	322
contig_10337	29
contig_10338	327
contig_1034	164
contig_10341	112
contig_10342	638
contig_10343	15
contig_10344	71
contig_10345	171
contig_10346	3505
contig_10347	71
contig_10348	1981
contig_10349	71
contig_10350	3184
contig_10353	29
contig_10354	113
contig_10355	1550
contig_10357	71
contig_10360	15
contig_10362	71
contig_10363	133
contig_10364	2901
contig_10365	37
contig_10367	56
contig_10368	71
contig_10369	343
contig_1037	71
contig_10370	71
contig_10371	346
contig_10372	268
contig_10373	2908
contig_10374	704
contig_10375	704
contig_10376	15
contig_10377	113
contig_10378	15
contig_10379	518
contig_1038	939
contig_10380	127
contig_10381	1272
contig_10383	199
contig_10384	2638
contig_10385	120
contig_10387	71
contig_10388	15
contig_10389	29
contig_1039	71
contig_10390	178
contig_10392	60
contig_10393	15
contig_10394	15
contig_10395	100
contig_10397	3551
contig_10398	153
contig_10399	117
contig_1040	71
contig_10400	117
contig_10402	1427
contig_10403	895
contig_10404	2195
contig_10405	82
contig_10406	142
contig_10407	2135
contig_10408	450
contig_10409	166
contig_1041	71
contig_10410	373
contig_10411	195
contig_10412	4305
contig_10413	677
contig_10414	153
contig_10415	113
contig_10416	36
contig_10417	576
contig_10418	28
contig_10419	56
contig_10420	298
contig_10421	151
contig_10424	624
contig_10426	105
contig_10427	105
contig_10428	29
contig_1043	982
contig_10430	230
contig_10431	71
contig_10432	4423
contig_10433	71
contig_10434	113
contig_10435	4337
contig_10436	2693
contig_10437	1435
